Region,country,Site,Date,KPI Category,Frequency,Completion
APAC,Philippines,Manila,2024-05-01 00:00:00,Environment,month,Filled
APAC,Philippines,Manila,2024-05-01 00:00:00,Health & Safety,month,Filled
APAC,Philippines,Manila,2024-06-01 00:00:00,Environment,month,Filled
APAC,Philippines,Manila,2024-06-01 00:00:00,Health & Safety,month,Filled
APAC,Philippines,Manila,2024-07-01 00:00:00,Environment,month,Not Filled
APAC,Philippines,Manila,2024-07-01 00:00:00,Environment,quarter,Not Filled
APAC,Philippines,Manila,2024-07-01 00:00:00,Health & Safety,month,Not Filled
APAC,Philippines,Manila,2024-07-01 00:00:00,Social,quarter,Not Filled
APAC,Philippines,Manila,2024-08-01 00:00:00,Environment,month,Not Filled
APAC,Philippines,Manila,2024-08-01 00:00:00,Health & Safety,month,Not Filled
APAC,Philippines,Manila,2024-09-01 00:00:00,Environment,month,Not Filled
APAC,Philippines,Manila,2024-09-01 00:00:00,Health & Safety,month,Not Filled
APAC,Philippines,Manila,2024-10-01 00:00:00,Environment,month,Not Filled
APAC,Philippines,Manila,2024-10-01 00:00:00,Health & Safety,month,Not Filled
LATAM,Colombia,Medelin,2023-01-01 00:00:00,Environment,annual,Filled
LATAM,Colombia,Medelin,2023-01-01 00:00:00,Environment,month,Filled
LATAM,Colombia,Medelin,2023-01-01 00:00:00,Environment,quarter,Filled
LATAM,Colombia,Medelin,2023-01-01 00:00:00,Health & Safety,month,Filled
LATAM,Colombia,Medelin,2023-01-01 00:00:00,Social,annual,Filled
LATAM,Colombia,Medelin,2023-01-01 00:00:00,Social,quarter,Filled
LATAM,Colombia,Medelin,2023-02-01 00:00:00,Environment,month,Filled
LATAM,Colombia,Medelin,2023-02-01 00:00:00,Health & Safety,month,Filled
LATAM,Colombia,Medelin,2023-03-01 00:00:00,Environment,month,Filled
LATAM,Colombia,Medelin,2023-03-01 00:00:00,Health & Safety,month,Filled
LATAM,Colombia,Medelin,2023-04-01 00:00:00,Environment,month,Filled
LATAM,Colombia,Medelin,2023-04-01 00:00:00,Environment,quarter,Filled
LATAM,Colombia,Medelin,2023-04-01 00:00:00,Health & Safety,month,Filled
LATAM,Colombia,Medelin,2023-04-01 00:00:00,Social,quarter,Filled
LATAM,Colombia,Medelin,2023-05-01 00:00:00,Environment,month,Filled
LATAM,Colombia,Medelin,2023-05-01 00:00:00,Health & Safety,month,Filled
LATAM,Colombia,Medelin,2023-06-01 00:00:00,Environment,month,Filled
LATAM,Colombia,Medelin,2023-06-01 00:00:00,Health & Safety,month,Filled
LATAM,Colombia,Medelin,2023-07-01 00:00:00,Environment,month,Filled
LATAM,Colombia,Medelin,2023-07-01 00:00:00,Environment,quarter,Filled
LATAM,Colombia,Medelin,2023-07-01 00:00:00,Health & Safety,month,Filled
LATAM,Colombia,Medelin,2023-07-01 00:00:00,Social,quarter,Filled
LATAM,Colombia,Medelin,2023-08-01 00:00:00,Environment,month,Filled
LATAM,Colombia,Medelin,2023-08-01 00:00:00,Health & Safety,month,Filled
LATAM,Colombia,Medelin,2023-09-01 00:00:00,Environment,month,Filled
LATAM,Colombia,Medelin,2023-09-01 00:00:00,Health & Safety,month,Filled
LATAM,Colombia,Medelin,2023-10-01 00:00:00,Environment,month,Filled
LATAM,Colombia,Medelin,2023-10-01 00:00:00,Environment,quarter,Filled
LATAM,Colombia,Medelin,2023-10-01 00:00:00,Health & Safety,month,Filled
LATAM,Colombia,Medelin,2023-10-01 00:00:00,Social,quarter,Filled
LATAM,Colombia,Medelin,2023-11-01 00:00:00,Environment,month,Filled
LATAM,Colombia,Medelin,2023-11-01 00:00:00,Health & Safety,month,Filled
LATAM,Colombia,Medelin,2023-12-01 00:00:00,Environment,month,Filled
LATAM,Colombia,Medelin,2023-12-01 00:00:00,Health & Safety,month,Filled
LATAM,Colombia,Medelin,2024-01-01 00:00:00,Environment,month,Filled
LATAM,Colombia,Medelin,2024-01-01 00:00:00,Environment,quarter,Filled
LATAM,Colombia,Medelin,2024-01-01 00:00:00,Health & Safety,month,Filled
LATAM,Colombia,Medelin,2024-01-01 00:00:00,Social,quarter,Not Filled
LATAM,Colombia,Medelin,2024-02-01 00:00:00,Environment,month,Filled
LATAM,Colombia,Medelin,2024-02-01 00:00:00,Health & Safety,month,Filled
LATAM,Colombia,Medelin,2024-03-01 00:00:00,Environment,month,Filled
LATAM,Colombia,Medelin,2024-03-01 00:00:00,Health & Safety,month,Filled
LATAM,Colombia,Medelin,2024-04-01 00:00:00,Environment,month,Filled
LATAM,Colombia,Medelin,2024-04-01 00:00:00,Environment,quarter,Filled
LATAM,Colombia,Medelin,2024-04-01 00:00:00,Health & Safety,month,Filled
LATAM,Colombia,Medelin,2024-04-01 00:00:00,Social,quarter,Not Filled
LATAM,Colombia,Medelin,2024-05-01 00:00:00,Environment,month,Filled
LATAM,Colombia,Medelin,2024-05-01 00:00:00,Health & Safety,month,Filled
LATAM,Colombia,Medelin,2024-06-01 00:00:00,Environment,month,Filled
LATAM,Colombia,Medelin,2024-06-01 00:00:00,Health & Safety,month,Filled
LATAM,Colombia,Medelin,2024-07-01 00:00:00,Environment,month,Filled
LATAM,Colombia,Medelin,2024-07-01 00:00:00,Environment,quarter,Filled
LATAM,Colombia,Medelin,2024-07-01 00:00:00,Health & Safety,month,Filled
LATAM,Colombia,Medelin,2024-07-01 00:00:00,Social,quarter,Not Filled
LATAM,Colombia,Medelin,2024-08-01 00:00:00,Environment,month,Not Filled
LATAM,Colombia,Medelin,2024-08-01 00:00:00,Health & Safety,month,Not Filled
LATAM,Colombia,Medelin,2024-09-01 00:00:00,Environment,month,Not Filled
LATAM,Colombia,Medelin,2024-09-01 00:00:00,Health & Safety,month,Not Filled
LATAM,Colombia,Medelin,2024-10-01 00:00:00,Environment,month,Not Filled
LATAM,Colombia,Medelin,2024-10-01 00:00:00,Health & Safety,month,Not Filled
LATAM,Mexico,Mexico DF,2023-01-01 00:00:00,Environment,annual,Filled
LATAM,Mexico,Mexico DF,2023-01-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico DF,2023-01-01 00:00:00,Environment,quarter,Filled
LATAM,Mexico,Mexico DF,2023-01-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico DF,2023-01-01 00:00:00,Social,annual,Not Filled
LATAM,Mexico,Mexico DF,2023-01-01 00:00:00,Social,quarter,Filled
LATAM,Mexico,Mexico DF,2023-02-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico DF,2023-02-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico DF,2023-03-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico DF,2023-03-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico DF,2023-04-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico DF,2023-04-01 00:00:00,Environment,quarter,Filled
LATAM,Mexico,Mexico DF,2023-04-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico DF,2023-04-01 00:00:00,Social,quarter,Filled
LATAM,Mexico,Mexico DF,2023-05-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico DF,2023-05-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico DF,2023-06-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico DF,2023-06-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico DF,2023-07-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico DF,2023-07-01 00:00:00,Environment,quarter,Filled
LATAM,Mexico,Mexico DF,2023-07-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico DF,2023-07-01 00:00:00,Social,quarter,Filled
LATAM,Mexico,Mexico DF,2023-08-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico DF,2023-08-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico DF,2023-09-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico DF,2023-09-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico DF,2023-10-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico DF,2023-10-01 00:00:00,Environment,quarter,Filled
LATAM,Mexico,Mexico DF,2023-10-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico DF,2023-10-01 00:00:00,Social,quarter,Filled
LATAM,Mexico,Mexico DF,2023-11-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico DF,2023-11-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico DF,2023-12-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico DF,2023-12-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico DF,2024-01-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico DF,2024-01-01 00:00:00,Environment,quarter,Filled
LATAM,Mexico,Mexico DF,2024-01-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico DF,2024-01-01 00:00:00,Social,quarter,Filled
LATAM,Mexico,Mexico DF,2024-02-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico DF,2024-02-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico DF,2024-03-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico DF,2024-03-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico DF,2024-04-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico DF,2024-04-01 00:00:00,Environment,quarter,Filled
LATAM,Mexico,Mexico DF,2024-04-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico DF,2024-04-01 00:00:00,Social,quarter,Filled
LATAM,Mexico,Mexico DF,2024-05-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico DF,2024-05-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico DF,2024-06-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico DF,2024-06-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico DF,2024-07-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico DF,2024-07-01 00:00:00,Environment,quarter,Filled
LATAM,Mexico,Mexico DF,2024-07-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico DF,2024-07-01 00:00:00,Social,quarter,Filled
LATAM,Mexico,Mexico DF,2024-08-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico DF,2024-08-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico DF,2024-09-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico DF,2024-09-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico DF,2024-10-01 00:00:00,Environment,month,Not Filled
LATAM,Mexico,Mexico DF,2024-10-01 00:00:00,Health & Safety,month,Not Filled
LATAM,Mexico,Mexico SC,2023-01-01 00:00:00,Environment,annual,Filled
LATAM,Mexico,Mexico SC,2023-01-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico SC,2023-01-01 00:00:00,Environment,quarter,Filled
LATAM,Mexico,Mexico SC,2023-01-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico SC,2023-01-01 00:00:00,Social,annual,Not Filled
LATAM,Mexico,Mexico SC,2023-01-01 00:00:00,Social,quarter,Filled
LATAM,Mexico,Mexico SC,2023-02-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico SC,2023-02-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico SC,2023-03-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico SC,2023-03-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico SC,2023-04-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico SC,2023-04-01 00:00:00,Environment,quarter,Filled
LATAM,Mexico,Mexico SC,2023-04-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico SC,2023-04-01 00:00:00,Social,quarter,Filled
LATAM,Mexico,Mexico SC,2023-05-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico SC,2023-05-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico SC,2023-06-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico SC,2023-06-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico SC,2023-07-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico SC,2023-07-01 00:00:00,Environment,quarter,Filled
LATAM,Mexico,Mexico SC,2023-07-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico SC,2023-07-01 00:00:00,Social,quarter,Filled
LATAM,Mexico,Mexico SC,2023-08-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico SC,2023-08-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico SC,2023-09-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico SC,2023-09-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico SC,2023-10-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico SC,2023-10-01 00:00:00,Environment,quarter,Filled
LATAM,Mexico,Mexico SC,2023-10-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico SC,2023-10-01 00:00:00,Social,quarter,Filled
LATAM,Mexico,Mexico SC,2023-11-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico SC,2023-11-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico SC,2023-12-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico SC,2023-12-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico SC,2024-01-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico SC,2024-01-01 00:00:00,Environment,quarter,Filled
LATAM,Mexico,Mexico SC,2024-01-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico SC,2024-01-01 00:00:00,Social,quarter,Filled
LATAM,Mexico,Mexico SC,2024-02-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico SC,2024-02-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico SC,2024-03-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico SC,2024-03-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico SC,2024-04-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico SC,2024-04-01 00:00:00,Environment,quarter,Filled
LATAM,Mexico,Mexico SC,2024-04-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico SC,2024-04-01 00:00:00,Social,quarter,Filled
LATAM,Mexico,Mexico SC,2024-05-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico SC,2024-05-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico SC,2024-06-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico SC,2024-06-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico SC,2024-07-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico SC,2024-07-01 00:00:00,Environment,quarter,Filled
LATAM,Mexico,Mexico SC,2024-07-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico SC,2024-07-01 00:00:00,Social,quarter,Not Filled
LATAM,Mexico,Mexico SC,2024-08-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico SC,2024-08-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico SC,2024-09-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico SC,2024-09-01 00:00:00,Health & Safety,month,Filled
LATAM,Mexico,Mexico SC,2024-10-01 00:00:00,Environment,month,Filled
LATAM,Mexico,Mexico SC,2024-10-01 00:00:00,Health & Safety,month,Filled
Europe,France,Meyreuil,2023-01-01 00:00:00,Environment,annual,Filled
Europe,France,Meyreuil,2023-01-01 00:00:00,Environment,month,Filled
Europe,France,Meyreuil,2023-01-01 00:00:00,Environment,quarter,Filled
Europe,France,Meyreuil,2023-01-01 00:00:00,Health & Safety,month,Filled
Europe,France,Meyreuil,2023-01-01 00:00:00,Social,annual,Filled
Europe,France,Meyreuil,2023-01-01 00:00:00,Social,quarter,Filled
Europe,France,Meyreuil,2023-02-01 00:00:00,Environment,month,Filled
Europe,France,Meyreuil,2023-02-01 00:00:00,Health & Safety,month,Filled
Europe,France,Meyreuil,2023-03-01 00:00:00,Environment,month,Filled
Europe,France,Meyreuil,2023-03-01 00:00:00,Health & Safety,month,Filled
Europe,France,Meyreuil,2023-04-01 00:00:00,Environment,month,Filled
Europe,France,Meyreuil,2023-04-01 00:00:00,Environment,quarter,Filled
Europe,France,Meyreuil,2023-04-01 00:00:00,Health & Safety,month,Filled
Europe,France,Meyreuil,2023-04-01 00:00:00,Social,quarter,Filled
Europe,France,Meyreuil,2023-05-01 00:00:00,Environment,month,Filled
Europe,France,Meyreuil,2023-05-01 00:00:00,Health & Safety,month,Filled
Europe,France,Meyreuil,2023-06-01 00:00:00,Environment,month,Filled
Europe,France,Meyreuil,2023-06-01 00:00:00,Health & Safety,month,Filled
Europe,France,Meyreuil,2023-07-01 00:00:00,Environment,month,Filled
Europe,France,Meyreuil,2023-07-01 00:00:00,Environment,quarter,Filled
Europe,France,Meyreuil,2023-07-01 00:00:00,Health & Safety,month,Filled
Europe,France,Meyreuil,2023-07-01 00:00:00,Social,quarter,Filled
Europe,France,Meyreuil,2023-08-01 00:00:00,Environment,month,Filled
Europe,France,Meyreuil,2023-08-01 00:00:00,Health & Safety,month,Filled
Europe,France,Meyreuil,2023-09-01 00:00:00,Environment,month,Filled
Europe,France,Meyreuil,2023-09-01 00:00:00,Health & Safety,month,Filled
Europe,France,Meyreuil,2023-10-01 00:00:00,Environment,month,Filled
Europe,France,Meyreuil,2023-10-01 00:00:00,Environment,quarter,Filled
Europe,France,Meyreuil,2023-10-01 00:00:00,Health & Safety,month,Filled
Europe,France,Meyreuil,2023-10-01 00:00:00,Social,quarter,Filled
Europe,France,Meyreuil,2023-11-01 00:00:00,Environment,month,Filled
Europe,France,Meyreuil,2023-11-01 00:00:00,Health & Safety,month,Filled
Europe,France,Meyreuil,2023-12-01 00:00:00,Environment,month,Filled
Europe,France,Meyreuil,2023-12-01 00:00:00,Health & Safety,month,Filled
Europe,France,Meyreuil,2024-01-01 00:00:00,Environment,month,Filled
Europe,France,Meyreuil,2024-01-01 00:00:00,Environment,quarter,Filled
Europe,France,Meyreuil,2024-01-01 00:00:00,Health & Safety,month,Filled
Europe,France,Meyreuil,2024-01-01 00:00:00,Social,quarter,Filled
Europe,France,Meyreuil,2024-02-01 00:00:00,Environment,month,Filled
Europe,France,Meyreuil,2024-02-01 00:00:00,Health & Safety,month,Filled
Europe,France,Meyreuil,2024-03-01 00:00:00,Environment,month,Filled
Europe,France,Meyreuil,2024-03-01 00:00:00,Health & Safety,month,Filled
Europe,France,Meyreuil,2024-04-01 00:00:00,Environment,month,Filled
Europe,France,Meyreuil,2024-04-01 00:00:00,Environment,quarter,Filled
Europe,France,Meyreuil,2024-04-01 00:00:00,Health & Safety,month,Filled
Europe,France,Meyreuil,2024-04-01 00:00:00,Social,quarter,Filled
Europe,France,Meyreuil,2024-05-01 00:00:00,Environment,month,Filled
Europe,France,Meyreuil,2024-05-01 00:00:00,Health & Safety,month,Filled
Europe,France,Meyreuil,2024-06-01 00:00:00,Environment,month,Filled
Europe,France,Meyreuil,2024-06-01 00:00:00,Health & Safety,month,Filled
Europe,France,Meyreuil,2024-07-01 00:00:00,Environment,month,Filled
Europe,France,Meyreuil,2024-07-01 00:00:00,Environment,quarter,Filled
Europe,France,Meyreuil,2024-07-01 00:00:00,Health & Safety,month,Filled
Europe,France,Meyreuil,2024-07-01 00:00:00,Social,quarter,Filled
Europe,France,Meyreuil,2024-08-01 00:00:00,Environment,month,Filled
Europe,France,Meyreuil,2024-08-01 00:00:00,Health & Safety,month,Filled
Europe,France,Meyreuil,2024-09-01 00:00:00,Environment,month,Filled
Europe,France,Meyreuil,2024-09-01 00:00:00,Health & Safety,month,Filled
Europe,France,Meyreuil,2024-10-01 00:00:00,Environment,month,Filled
Europe,France,Meyreuil,2024-10-01 00:00:00,Health & Safety,month,Filled
Europe,Italy,Milan,2023-01-01 00:00:00,Environment,annual,Filled
Europe,Italy,Milan,2023-01-01 00:00:00,Environment,month,Filled
Europe,Italy,Milan,2023-01-01 00:00:00,Environment,quarter,Filled
Europe,Italy,Milan,2023-01-01 00:00:00,Health & Safety,month,Filled
Europe,Italy,Milan,2023-01-01 00:00:00,Social,annual,Filled
Europe,Italy,Milan,2023-01-01 00:00:00,Social,quarter,Filled
Europe,Italy,Milan,2023-02-01 00:00:00,Environment,month,Filled
Europe,Italy,Milan,2023-02-01 00:00:00,Health & Safety,month,Filled
Europe,Italy,Milan,2023-03-01 00:00:00,Environment,month,Filled
Europe,Italy,Milan,2023-03-01 00:00:00,Health & Safety,month,Filled
Europe,Italy,Milan,2023-04-01 00:00:00,Environment,month,Filled
Europe,Italy,Milan,2023-04-01 00:00:00,Environment,quarter,Filled
Europe,Italy,Milan,2023-04-01 00:00:00,Health & Safety,month,Filled
Europe,Italy,Milan,2023-04-01 00:00:00,Social,quarter,Filled
Europe,Italy,Milan,2023-05-01 00:00:00,Environment,month,Filled
Europe,Italy,Milan,2023-05-01 00:00:00,Health & Safety,month,Filled
Europe,Italy,Milan,2023-06-01 00:00:00,Environment,month,Filled
Europe,Italy,Milan,2023-06-01 00:00:00,Health & Safety,month,Filled
Europe,Italy,Milan,2023-07-01 00:00:00,Environment,month,Filled
